"id","country_id:id","state_id:id","l10n_mx_edi_code","name","name@es_419"
"res_city_mx_mic_085","base.mx","base.state_mx_mich","085","Tangancícuaro","Tangancícuaro"
"res_city_mx_mic_086","base.mx","base.state_mx_mich","086","Tanhuato","Tanhuato"
"res_city_mx_mic_087","base.mx","base.state_mx_mich","087","Taretan","Taretan"
"res_city_mx_mic_088","base.mx","base.state_mx_mich","088","Tarímbaro","Tarímbaro"
"res_city_mx_mic_089","base.mx","base.state_mx_mich","089","Tepalcatepec","Tepalcatepec"
"res_city_mx_mic_090","base.mx","base.state_mx_mich","090","Tingambato","Tingambato"
"res_city_mx_mic_091","base.mx","base.state_mx_mich","091","Tingüindín","Tingüindín"
"res_city_mx_mic_092","base.mx","base.state_mx_mich","092","Tiquicheo de Nicolás Romero","Tiquicheo de Nicolás Romero"
"res_city_mx_mic_093","base.mx","base.state_mx_mich","093","Tlalpujahua","Tlalpujahua"
"res_city_mx_mic_094","base.mx","base.state_mx_mich","094","Tlazazalca","Tlazazalca"
"res_city_mx_mic_095","base.mx","base.state_mx_mich","095","Tocumbo","Tocumbo"
"res_city_mx_mic_096","base.mx","base.state_mx_mich","096","Tumbiscatío","Tumbiscatío"
"res_city_mx_mic_097","base.mx","base.state_mx_mich","097","Turicato","Turicato"
"res_city_mx_mic_098","base.mx","base.state_mx_mich","098","Tuxpan","Tuxpan"
"res_city_mx_mic_099","base.mx","base.state_mx_mich","099","Tuzantla","Tuzantla"
"res_city_mx_mic_100","base.mx","base.state_mx_mich","100","Tzintzuntzan","Tzintzuntzan"
"res_city_mx_mic_101","base.mx","base.state_mx_mich","101","Tzitzio","Tzitzio"
"res_city_mx_mic_102","base.mx","base.state_mx_mich","102","Uruapan","Uruapan"
"res_city_mx_mic_103","base.mx","base.state_mx_mich","103","Venustiano Carranza","Venustiano Carranza"
"res_city_mx_mic_104","base.mx","base.state_mx_mich","104","Villamar","Villamar"
"res_city_mx_mic_105","base.mx","base.state_mx_mich","105","Vista Hermosa","Vista Hermosa"
"res_city_mx_mic_106","base.mx","base.state_mx_mich","106","Yurécuaro","Yurécuaro"
"res_city_mx_mic_107","base.mx","base.state_mx_mich","107","Zacapu","Zacapu"
"res_city_mx_mic_108","base.mx","base.state_mx_mich","108","Zamora","Zamora"
"res_city_mx_mic_109","base.mx","base.state_mx_mich","109","Zináparo","Zináparo"
"res_city_mx_mic_110","base.mx","base.state_mx_mich","110","Zinapécuaro","Zinapécuaro"
"res_city_mx_mic_111","base.mx","base.state_mx_mich","111","Ziracuaretiro","Ziracuaretiro"
"res_city_mx_mic_112","base.mx","base.state_mx_mich","112","Zitácuaro","Zitácuaro"
"res_city_mx_mic_113","base.mx","base.state_mx_mich","113","José Sixto Verduzco","José Sixto Verduzco"
"res_city_mx_mor_001","base.mx","base.state_mx_mor","001","Amacuzac","Amacuzac"
"res_city_mx_mor_002","base.mx","base.state_mx_mor","002","Atlatlahucan","Atlatlahucan"
"res_city_mx_mor_003","base.mx","base.state_mx_mor","003","Axochiapan","Axochiapan"
"res_city_mx_mor_004","base.mx","base.state_mx_mor","004","Ayala","Ayala"
"res_city_mx_mor_005","base.mx","base.state_mx_mor","005","Coatlán del Río","Coatlán del Río"
"res_city_mx_mor_006","base.mx","base.state_mx_mor","006","Cuautla","Cuautla"
"res_city_mx_mor_007","base.mx","base.state_mx_mor","007","Cuernavaca","Cuernavaca"
"res_city_mx_mor_008","base.mx","base.state_mx_mor","008","Emiliano Zapata","Emiliano Zapata"
"res_city_mx_mor_009","base.mx","base.state_mx_mor","009","Huitzilac","Huitzilac"
"res_city_mx_mor_010","base.mx","base.state_mx_mor","010","Jantetelco","Jantetelco"
"res_city_mx_mor_011","base.mx","base.state_mx_mor","011","Jiutepec","Jiutepec"
"res_city_mx_mor_012","base.mx","base.state_mx_mor","012","Jojutla","Jojutla"
"res_city_mx_mor_013","base.mx","base.state_mx_mor","013","Jonacatepec","Jonacatepec"
"res_city_mx_mor_014","base.mx","base.state_mx_mor","014","Mazatepec","Mazatepec"
"res_city_mx_mor_015","base.mx","base.state_mx_mor","015","Miacatlán","Miacatlán"
"res_city_mx_mor_016","base.mx","base.state_mx_mor","016","Ocuituco","Ocuituco"
"res_city_mx_mor_017","base.mx","base.state_mx_mor","017","Puente de Ixtla","Puente de Ixtla"
"res_city_mx_mor_018","base.mx","base.state_mx_mor","018","Temixco","Temixco"
"res_city_mx_mor_019","base.mx","base.state_mx_mor","019","Tepalcingo","Tepalcingo"
"res_city_mx_mor_020","base.mx","base.state_mx_mor","020","Tepoztlán","Tepoztlán"
"res_city_mx_mor_021","base.mx","base.state_mx_mor","021","Tetecala","Tetecala"
"res_city_mx_mor_022","base.mx","base.state_mx_mor","022","Tetela del Volcán","Tetela del Volcán"
"res_city_mx_mor_023","base.mx","base.state_mx_mor","023","Tlalnepantla","Tlalnepantla"
"res_city_mx_mor_024","base.mx","base.state_mx_mor","024","Tlaltizapán de Zapata","Tlaltizapán de Zapata"
"res_city_mx_mor_025","base.mx","base.state_mx_mor","025","Tlaquiltenango","Tlaquiltenango"
"res_city_mx_mor_026","base.mx","base.state_mx_mor","026","Tlayacapan","Tlayacapan"
"res_city_mx_mor_027","base.mx","base.state_mx_mor","027","Totolapan","Totolapan"
"res_city_mx_mor_028","base.mx","base.state_mx_mor","028","Xochitepec","Xochitepec"
"res_city_mx_mor_029","base.mx","base.state_mx_mor","029","Yautepec","Yautepec"
"res_city_mx_mor_030","base.mx","base.state_mx_mor","030","Yecapixtla","Yecapixtla"
"res_city_mx_mor_031","base.mx","base.state_mx_mor","031","Zacatepec","Zacatepec"
"res_city_mx_mor_032","base.mx","base.state_mx_mor","032","Zacualpan","Zacualpan"
"res_city_mx_mor_033","base.mx","base.state_mx_mor","033","Temoac","Temoac"
"res_city_mx_nay_001","base.mx","base.state_mx_nay","001","Acaponeta","Acaponeta"
"res_city_mx_nay_002","base.mx","base.state_mx_nay","002","Ahuacatlán","Ahuacatlán"
"res_city_mx_nay_003","base.mx","base.state_mx_nay","003","Amatlán de Cañas","Amatlán de Cañas"
"res_city_mx_nay_004","base.mx","base.state_mx_nay","004","Compostela","Compostela"
"res_city_mx_nay_005","base.mx","base.state_mx_nay","005","Huajicori","Huajicori"
"res_city_mx_nay_006","base.mx","base.state_mx_nay","006","Ixtlán del Río","Ixtlán del Río"
"res_city_mx_nay_007","base.mx","base.state_mx_nay","007","Jala","Jala"
"res_city_mx_nay_008","base.mx","base.state_mx_nay","008","Xalisco","Xalisco"
"res_city_mx_nay_009","base.mx","base.state_mx_nay","009","Del Nayar","Del Nayar"
"res_city_mx_nay_010","base.mx","base.state_mx_nay","010","Rosamorada","Rosamorada"
"res_city_mx_nay_011","base.mx","base.state_mx_nay","011","Ruíz","Ruíz"
"res_city_mx_nay_012","base.mx","base.state_mx_nay","012","San Blas","San Blas"
"res_city_mx_nay_013","base.mx","base.state_mx_nay","013","San Pedro Lagunillas","San Pedro Lagunillas"
"res_city_mx_nay_014","base.mx","base.state_mx_nay","014","Santa María del Oro","Santa María del Oro"
"res_city_mx_nay_015","base.mx","base.state_mx_nay","015","Santiago Ixcuintla","Santiago Ixcuintla"
"res_city_mx_nay_016","base.mx","base.state_mx_nay","016","Tecuala","Tecuala"
"res_city_mx_nay_017","base.mx","base.state_mx_nay","017","Tepic","Tepic"
"res_city_mx_nay_018","base.mx","base.state_mx_nay","018","Tuxpan","Tuxpan"
"res_city_mx_nay_019","base.mx","base.state_mx_nay","019","La Yesca","La Yesca"
"res_city_mx_nay_020","base.mx","base.state_mx_nay","020","Bahía de Banderas","Bahía de Banderas"
"res_city_mx_nle_001","base.mx","base.state_mx_nl","001","Abasolo","Abasolo"
"res_city_mx_nle_002","base.mx","base.state_mx_nl","002","Agualeguas","Agualeguas"
"res_city_mx_nle_003","base.mx","base.state_mx_nl","003","Los Aldamas","Los Aldamas"
"res_city_mx_nle_004","base.mx","base.state_mx_nl","004","Allende","Allende"
"res_city_mx_nle_005","base.mx","base.state_mx_nl","005","Anáhuac","Anáhuac"
"res_city_mx_nle_006","base.mx","base.state_mx_nl","006","Apodaca","Apodaca"
"res_city_mx_nle_007","base.mx","base.state_mx_nl","007","Aramberri","Aramberri"
"res_city_mx_nle_008","base.mx","base.state_mx_nl","008","Bustamante","Bustamante"
"res_city_mx_nle_009","base.mx","base.state_mx_nl","009","Cadereyta Jiménez","Cadereyta Jiménez"
"res_city_mx_nle_010","base.mx","base.state_mx_nl","010","El Carmen","El Carmen"
"res_city_mx_nle_011","base.mx","base.state_mx_nl","011","Cerralvo","Cerralvo"
"res_city_mx_nle_012","base.mx","base.state_mx_nl","012","Ciénega de Flores","Ciénega de Flores"
"res_city_mx_nle_013","base.mx","base.state_mx_nl","013","China","China"
"res_city_mx_nle_014","base.mx","base.state_mx_nl","014","Doctor Arroyo","Doctor Arroyo"
"res_city_mx_nle_015","base.mx","base.state_mx_nl","015","Doctor Coss","Doctor Coss"
"res_city_mx_nle_016","base.mx","base.state_mx_nl","016","Doctor González","Doctor González"
"res_city_mx_nle_017","base.mx","base.state_mx_nl","017","Galeana","Galeana"
"res_city_mx_nle_018","base.mx","base.state_mx_nl","018","García","García"
"res_city_mx_nle_019","base.mx","base.state_mx_nl","019","San Pedro Garza García","San Pedro Garza García"
"res_city_mx_nle_020","base.mx","base.state_mx_nl","020","General Bravo","General Bravo"
"res_city_mx_nle_021","base.mx","base.state_mx_nl","021","General Escobedo","General Escobedo"
"res_city_mx_nle_022","base.mx","base.state_mx_nl","022","General Terán","General Terán"
"res_city_mx_nle_023","base.mx","base.state_mx_nl","023","General Treviño","General Treviño"
"res_city_mx_nle_024","base.mx","base.state_mx_nl","024","General Zaragoza","General Zaragoza"
"res_city_mx_nle_025","base.mx","base.state_mx_nl","025","General Zuazua","General Zuazua"
"res_city_mx_nle_026","base.mx","base.state_mx_nl","026","Guadalupe","Guadalupe"
"res_city_mx_nle_027","base.mx","base.state_mx_nl","027","Los Herreras","Los Herreras"
"res_city_mx_nle_028","base.mx","base.state_mx_nl","028","Higueras","Higueras"
"res_city_mx_nle_029","base.mx","base.state_mx_nl","029","Hualahuises","Hualahuises"
"res_city_mx_nle_030","base.mx","base.state_mx_nl","030","Iturbide","Iturbide"
"res_city_mx_nle_031","base.mx","base.state_mx_nl","031","Juárez","Juárez"
"res_city_mx_nle_032","base.mx","base.state_mx_nl","032","Lampazos de Naranjo","Lampazos de Naranjo"
"res_city_mx_nle_033","base.mx","base.state_mx_nl","033","Linares","Linares"
"res_city_mx_nle_034","base.mx","base.state_mx_nl","034","Marín","Marín"
"res_city_mx_nle_035","base.mx","base.state_mx_nl","035","Melchor Ocampo","Melchor Ocampo"
"res_city_mx_nle_036","base.mx","base.state_mx_nl","036","Mier y Noriega","Mier y Noriega"
"res_city_mx_nle_037","base.mx","base.state_mx_nl","037","Mina","Mina"
"res_city_mx_nle_038","base.mx","base.state_mx_nl","038","Montemorelos","Montemorelos"
"res_city_mx_nle_039","base.mx","base.state_mx_nl","039","Monterrey","Monterrey"
"res_city_mx_nle_040","base.mx","base.state_mx_nl","040","Parás","Parás"
"res_city_mx_nle_041","base.mx","base.state_mx_nl","041","Pesquería","Pesquería"
"res_city_mx_nle_042","base.mx","base.state_mx_nl","042","Los Ramones","Los Ramones"
"res_city_mx_nle_043","base.mx","base.state_mx_nl","043","Rayones","Rayones"
"res_city_mx_nle_044","base.mx","base.state_mx_nl","044","Sabinas Hidalgo","Sabinas Hidalgo"
"res_city_mx_nle_045","base.mx","base.state_mx_nl","045","Salinas Victoria","Salinas Victoria"
"res_city_mx_nle_046","base.mx","base.state_mx_nl","046","San Nicolás de los Garza","San Nicolás de los Garza"
"res_city_mx_nle_047","base.mx","base.state_mx_nl","047","Hidalgo","Hidalgo"
"res_city_mx_nle_048","base.mx","base.state_mx_nl","048","Santa Catarina","Santa Catarina"
"res_city_mx_nle_049","base.mx","base.state_mx_nl","049","Santiago","Santiago"
"res_city_mx_nle_050","base.mx","base.state_mx_nl","050","Vallecillo","Vallecillo"
"res_city_mx_nle_051","base.mx","base.state_mx_nl","051","Villaldama","Villaldama"
"res_city_mx_oax_001","base.mx","base.state_mx_oax","001","Abejones","Abejones"
"res_city_mx_oax_002","base.mx","base.state_mx_oax","002","Acatlán de Pérez Figueroa","Acatlán de Pérez Figueroa"
"res_city_mx_oax_003","base.mx","base.state_mx_oax","003","Asunción Cacalotepec","Asunción Cacalotepec"
"res_city_mx_oax_004","base.mx","base.state_mx_oax","004","Asunción Cuyotepeji","Asunción Cuyotepeji"
"res_city_mx_oax_005","base.mx","base.state_mx_oax","005","Asunción Ixtaltepec","Asunción Ixtaltepec"
"res_city_mx_oax_006","base.mx","base.state_mx_oax","006","Asunción Nochixtlán","Asunción Nochixtlán"
"res_city_mx_oax_007","base.mx","base.state_mx_oax","007","Asunción Ocotlán","Asunción Ocotlán"
"res_city_mx_oax_008","base.mx","base.state_mx_oax","008","Asunción Tlacolulita","Asunción Tlacolulita"
"res_city_mx_oax_009","base.mx","base.state_mx_oax","009","Ayotzintepec","Ayotzintepec"
"res_city_mx_oax_010","base.mx","base.state_mx_oax","010","El Barrio de la Soledad","El Barrio de la Soledad"
"res_city_mx_oax_011","base.mx","base.state_mx_oax","011","Calihualá","Calihualá"
"res_city_mx_oax_012","base.mx","base.state_mx_oax","012","Candelaria Loxicha","Candelaria Loxicha"
"res_city_mx_oax_013","base.mx","base.state_mx_oax","013","Ciénega de Zimatlán","Ciénega de Zimatlán"
"res_city_mx_oax_014","base.mx","base.state_mx_oax","014","Ciudad Ixtepec","Ciudad Ixtepec"
"res_city_mx_oax_015","base.mx","base.state_mx_oax","015","Coatecas Altas","Coatecas Altas"
"res_city_mx_oax_016","base.mx","base.state_mx_oax","016","Coicoyán de las Flores","Coicoyán de las Flores"
"res_city_mx_oax_017","base.mx","base.state_mx_oax","017","La Compañía","La Compañía"
"res_city_mx_oax_018","base.mx","base.state_mx_oax","018","Concepción Buenavista","Concepción Buenavista"
"res_city_mx_oax_019","base.mx","base.state_mx_oax","019","Concepción Pápalo","Concepción Pápalo"
"res_city_mx_oax_020","base.mx","base.state_mx_oax","020","Constancia del Rosario","Constancia del Rosario"
"res_city_mx_oax_021","base.mx","base.state_mx_oax","021","Cosolapa","Cosolapa"
"res_city_mx_oax_022","base.mx","base.state_mx_oax","022","Cosoltepec","Cosoltepec"
"res_city_mx_oax_023","base.mx","base.state_mx_oax","023","Cuilápam de Guerrero","Cuilápam de Guerrero"
"res_city_mx_oax_024","base.mx","base.state_mx_oax","024","Cuyamecalco Villa de Zaragoza","Cuyamecalco Villa de Zaragoza"
"res_city_mx_oax_025","base.mx","base.state_mx_oax","025","Chahuites","Chahuites"
"res_city_mx_oax_026","base.mx","base.state_mx_oax","026","Chalcatongo de Hidalgo","Chalcatongo de Hidalgo"
"res_city_mx_oax_027","base.mx","base.state_mx_oax","027","Chiquihuitlán de Benito Juárez","Chiquihuitlán de Benito Juárez"
"res_city_mx_oax_028","base.mx","base.state_mx_oax","028","Heroica Ciudad de Ejutla de Crespo","Heroica Ciudad de Ejutla de Crespo"
"res_city_mx_oax_029","base.mx","base.state_mx_oax","029","Eloxochitlán de Flores Magón","Eloxochitlán de Flores Magón"
"res_city_mx_oax_030","base.mx","base.state_mx_oax","030","El Espinal","El Espinal"
"res_city_mx_oax_031","base.mx","base.state_mx_oax","031","Tamazulápam del Espíritu Santo","Tamazulápam del Espíritu Santo"
"res_city_mx_oax_032","base.mx","base.state_mx_oax","032","Fresnillo de Trujano","Fresnillo de Trujano"
"res_city_mx_oax_033","base.mx","base.state_mx_oax","033","Guadalupe Etla","Guadalupe Etla"
"res_city_mx_oax_034","base.mx","base.state_mx_oax","034","Guadalupe de Ramírez","Guadalupe de Ramírez"
"res_city_mx_oax_035","base.mx","base.state_mx_oax","035","Guelatao de Juárez","Guelatao de Juárez"
"res_city_mx_oax_036","base.mx","base.state_mx_oax","036","Guevea de Humboldt","Guevea de Humboldt"
"res_city_mx_oax_037","base.mx","base.state_mx_oax","037","Mesones Hidalgo","Mesones Hidalgo"
"res_city_mx_oax_038","base.mx","base.state_mx_oax","038","Villa Hidalgo","Villa Hidalgo"
"res_city_mx_oax_039","base.mx","base.state_mx_oax","039","Heroica Ciudad de Huajuapan de León","Heroica Ciudad de Huajuapan de León"
"res_city_mx_oax_040","base.mx","base.state_mx_oax","040","Huautepec","Huautepec"
"res_city_mx_oax_041","base.mx","base.state_mx_oax","041","Huautla de Jiménez","Huautla de Jiménez"
"res_city_mx_oax_042","base.mx","base.state_mx_oax","042","Ixtlán de Juárez","Ixtlán de Juárez"
"res_city_mx_oax_043","base.mx","base.state_mx_oax","043","Heroica Ciudad de Juchitán de Zaragoza","Heroica Ciudad de Juchitán de Zaragoza"
"res_city_mx_oax_044","base.mx","base.state_mx_oax","044","Loma Bonita","Loma Bonita"
"res_city_mx_oax_045","base.mx","base.state_mx_oax","045","Magdalena Apasco","Magdalena Apasco"
"res_city_mx_oax_046","base.mx","base.state_mx_oax","046","Magdalena Jaltepec","Magdalena Jaltepec"
"res_city_mx_oax_047","base.mx","base.state_mx_oax","047","Santa Magdalena Jicotlán","Santa Magdalena Jicotlán"
"res_city_mx_oax_048","base.mx","base.state_mx_oax","048","Magdalena Mixtepec","Magdalena Mixtepec"
"res_city_mx_oax_049","base.mx","base.state_mx_oax","049","Magdalena Ocotlán","Magdalena Ocotlán"
"res_city_mx_oax_050","base.mx","base.state_mx_oax","050","Magdalena Peñasco","Magdalena Peñasco"
"res_city_mx_oax_051","base.mx","base.state_mx_oax","051","Magdalena Teitipac","Magdalena Teitipac"
"res_city_mx_oax_052","base.mx","base.state_mx_oax","052","Magdalena Tequisistlán","Magdalena Tequisistlán"
"res_city_mx_oax_053","base.mx","base.state_mx_oax","053","Magdalena Tlacotepec","Magdalena Tlacotepec"
"res_city_mx_oax_054","base.mx","base.state_mx_oax","054","Magdalena Zahuatlán","Magdalena Zahuatlán"
"res_city_mx_oax_055","base.mx","base.state_mx_oax","055","Mariscala de Juárez","Mariscala de Juárez"
"res_city_mx_oax_056","base.mx","base.state_mx_oax","056","Mártires de Tacubaya","Mártires de Tacubaya"
"res_city_mx_oax_057","base.mx","base.state_mx_oax","057","Matías Romero Avendaño","Matías Romero Avendaño"
"res_city_mx_oax_058","base.mx","base.state_mx_oax","058","Mazatlán Villa de Flores","Mazatlán Villa de Flores"
"res_city_mx_oax_059","base.mx","base.state_mx_oax","059","Miahuatlán de Porfirio Díaz","Miahuatlán de Porfirio Díaz"
"res_city_mx_oax_060","base.mx","base.state_mx_oax","060","Mixistlán de la Reforma","Mixistlán de la Reforma"
"res_city_mx_oax_061","base.mx","base.state_mx_oax","061","Monjas","Monjas"
"res_city_mx_oax_062","base.mx","base.state_mx_oax","062","Natividad","Natividad"
"res_city_mx_oax_063","base.mx","base.state_mx_oax","063","Nazareno Etla","Nazareno Etla"
"res_city_mx_oax_064","base.mx","base.state_mx_oax","064","Nejapa de Madero","Nejapa de Madero"
"res_city_mx_oax_065","base.mx","base.state_mx_oax","065","Ixpantepec Nieves","Ixpantepec Nieves"
"res_city_mx_oax_066","base.mx","base.state_mx_oax","066","Santiago Niltepec","Santiago Niltepec"
"res_city_mx_oax_067","base.mx","base.state_mx_oax","067","Oaxaca de Juárez","Oaxaca de Juárez"
"res_city_mx_oax_068","base.mx","base.state_mx_oax","068","Ocotlán de Morelos","Ocotlán de Morelos"
"res_city_mx_oax_069","base.mx","base.state_mx_oax","069","La Pe","La Pe"
